[💭일반],마붕이 손 ㅁㅌㅊ,ㅇㅇ,"
1 이미지 순서 ON2 이미지 순서 ON3 이미지 순서 ON4 이미지 순서 ON5 이미지 순서 ON쓰는마우스 
","/mgallery/board/view/?id=mouse&no=654881&search_head=0&page=5
"
[💭일반],g304 무소음 개조 비용 보통 얼마드나용,ㅇㅇ,"
제곧내
","/mgallery/board/view/?id=mouse&no=654880&search_head=0&page=5
"
[💭일반],컴서인 조금 어이없는점,yznsafan,"
모든게임 랭커라고 하는데 몇년전인지도 모르겠고 에임캐릭터로 랭커 달은건지도 모르겠고 방송 보면 잘쏘는거같지도 않음 
","/mgallery/board/view/?id=mouse&no=654879&search_head=0&page=5
"
[💭일반],긴급) 잠자리프러맥스 샀능데 상자 뭐임,뮬뮬,"
왜 프로만 적혀있음 ?
","/mgallery/board/view/?id=mouse&no=654878&search_head=0&page=5
"
[💭일반],도트피트 왜 쓰나했는데,ㅇㅇ,"
이번에 궁금해서 앞뒤 2개씩 4개박고써보는데씨발.. 뭐냐이거 면적적어서 존나 슬라할줄알았는데 생각보다 블킹하고개색슨데 이거니들만쓰고있던거임? ㄷㄷ  뭔가 씨발 뭔가 느낌이존나좋네 
","/mgallery/board/view/?id=mouse&no=654877&search_head=0&page=5
"
[💭일반],돌고 돌아 za 유선이네,ㅇㅇ,"
성능은 이제 상향평준화되어서 의미가 없고무조건 쉘이다 쉘za 벗어나고 싶어서 돈을 그렇게 많이 썼는데결국에는 오랜만에 za로 겜 해보고 감탄사 내지름 ㅠㅠ무선은 내 팔자에 없나보다 유선 먹고 죽으련다ㅋ
","/mgallery/board/view/?id=mouse&no=654876&search_head=0&page=5
"
[💭일반],G304 게이 ㅇㅈ?,ㅇㅇ,"
블랙 지겨워서 힘좀 줘봣음쟁여놓고 대충 쓰다가 지슈라2 풀리면 살거
","/mgallery/board/view/?id=mouse&no=654875&search_head=0&page=5
"
[💭일반],둘중 뭐가더 지슈라쉘임??,ㅇㅇ,"
잠자리랑 a5인가먼가
","/mgallery/board/view/?id=mouse&no=654874&search_head=0&page=5
"
[💭일반],g304급 클릭압에 가벼운 마우스 추천좀,ㅇㅇ,"
쉘은 g304 랑 지슈라 다 잘맞았음 
","/mgallery/board/view/?id=mouse&no=654873&search_head=0&page=5
"
[💭일반],나만 마우스 며칠 쓰다보면,ㅇㅇ,"
마우스에 떼 생김? ㅇㅇ... 손이 땀이 많아서 생기는거 같은데 ㄹㅇ 좆같노 
","/mgallery/board/view/?id=mouse&no=654872&search_head=0&page=5
"
[💭일반],람주 쏜 클릭압어때?,ㅇㅇ,"
가벼운편이야? 
","/mgallery/board/view/?id=mouse&no=654871&search_head=0&page=5
"
[💭일반],이 갤은 마우스를떠나서,ㅇㅇ,"
개인적으로 게이밍 장비에 관해서 유용한 정보를 얻을 수 있음그래서 장비관련갤 안가고 이곳만오게됨- dc official App
","/mgallery/board/view/?id=mouse&no=654870&search_head=0&page=5
"
[💭일반],15만원 아래 무선 마우스 추천 해주세용,ㅇㅇ,"
손 큰편입니다!!!지금은 로지텍 G402 쓰고 있습니당
","/mgallery/board/view/?id=mouse&no=654869&search_head=0&page=5
"
[💭일반],로켓 펌웨어 업데이트 오류,ㅇㅇ,"
4월달쯤 오울아이 썻을때는 이상 없었는데 현재 느낌표 뜨고 업데이트도 진행이 안되는데 어떻게 해결함?
","/mgallery/board/view/?id=mouse&no=654868&search_head=0&page=5
"
[💭일반],여기 마이크도 물어봐도 되냐?,MaOsama,"
바라쿠다 마이크 병신이라서 세이렌 v2x 사려하는데 주변소음 캐치 잘 안하고 내 목소리만 캐치 하는 수준이면 되는데 ㄱㅊ?  - dc official App
","/mgallery/board/view/?id=mouse&no=654867&search_head=0&page=5
"
[💭일반],아아... 비대칭이 마렵구나,",","
어디 치와와 전용 비대칭 없나!!!!
","/mgallery/board/view/?id=mouse&no=654866&search_head=0&page=5
"
[💭일반],새끼 손가락 긴사람은 무슨 마우스 써야되냐,ㅇㅇ,"
17 8 8.5 정도로 손은 작은편인데 새끼손가락이 검지 수준으로 길어서 304, 비누 같이 작은거 쓰면 새끼손가락이 패드에 갈려버림
","/mgallery/board/view/?id=mouse&no=654865&search_head=0&page=5
"
[💭일반],잠자리 f1 pro 3.3만에 샀다,ㅇㅇ,"
배터리 반토막이지만 3.3이면 킹성비인듯moba 써보니까 후핑핑 별로라 프로맥스 살까 하다가 프로로 간다..혹시 살사람들은 ㅌㅁ으로 가라..
","/mgallery/board/view/?id=mouse&no=654864&search_head=0&page=5
"
[💭일반],마우스 추천 좀,ㅇㅇ,"
20 /11 /11마우스 좋은 거 써본 적 없음노트북 살 때 산 m590인가 쓰는데 너무 작아서 하나 사려고 하는데 뭐가 좋아너무 비싸진 않으면 좋겠음5~10 정도로 추천해줘
","/mgallery/board/view/?id=mouse&no=654863&search_head=0&page=5
"
[💭일반],부모님 마우스 하나 추천 좀,ㅇㅇ,"
집에 쓰는 무선마우스가 고장나서 하나 새로 사드리려고 함 주로 하는건 인터넷, 엑셀 작업인데 버티컬 마우스 알아봤지만 익숙하지 않아 그냥 평범한걸로 원하시는데 어떤게 좋을까 이전에 쓰던 무선마우스가 좀 말썽이었어서 유선으로 원함 
","/mgallery/board/view/?id=mouse&no=654862&search_head=0&page=5
"
[💭일반],형님들 지슈라 2 못기다리겠는데 1사도될까요,ㅇㅇ,"
지슈라 할인 할때 살려하는데 블프때는 가야지 한다고해서 그때가서 마우스 바꾸면 감도 적응하기힘들거같은데 그냥 지슈라 1사도 ㄱㅊ을까요  - dc official App
","/mgallery/board/view/?id=mouse&no=654861&search_head=0&page=5
"
[💭일반],게이밍 쥐떼,ㅇㅇ,"
ㅗㅜㅑ 
","/mgallery/board/view/?id=mouse&no=654860&search_head=0&page=5
"
[💭일반],사슴 리뷰 영상 볼만한거 있음?,ㅇㅇ,"
검색허면 나오는게 다 영어영상이라 어지러움  
","/mgallery/board/view/?id=mouse&no=654859&search_head=0&page=5
"
[💭일반],usb 연장선 사용법 그냥 공지에 박아놓으면 안됨?,광붕이기야노데스웅차,"
매일 보이는 것 같은데 
","/mgallery/board/view/?id=mouse&no=654858&search_head=0&page=5
"
[💭일반],17.5 10 10 클로그립 << 데브삼 쓸만함?,ㅇㅇ,"
지슈라 쓰다가 고장나서 다음 마우스 지슈라살지 데브삼살지 고민중임 예전에쓰던 G502 그립감 좋았어서 비대칭으로 사려하는데 데브삼 ㄱㅊ음? 
","/mgallery/board/view/?id=mouse&no=654857&search_head=0&page=5
"
[💭일반],방금 람주 쏜 결제창까지 갔다가 멈췄다 ㅋㅋ,ㅇㅇ,"
ax무 나오나보네이제60그램대로 나오겟쥬??
","/mgallery/board/view/?id=mouse&no=654856&search_head=0&page=5
"
[💭일반],500 500에 적응돼서 일반 라지 패드를 못 쓰겠네;;,ㅇㅇ,"
지스알 루지 표면이 제일 마음에 들어서 그냥 다시 루지로 돌아가려고 했는데 사이즈가 도저히 적응이 안된다..
","/mgallery/board/view/?id=mouse&no=654855&search_head=0&page=5
"
[💭일반],비누살까 람미니살까,ㅇㅇ,"
16.5 9 9 팜클로?인데 둘중 뭐살까  쓰던 마우스 g102 g304 오로치인데 둔해서그런지 딱히 불편한건 못느낌 
","/mgallery/board/view/?id=mouse&no=654854&search_head=0&page=5
"
[💭일반],람주 쏜 고민하고있습니다. 도와주세여,ㅇㅇ,"
데브삼 : 그립미쳤는데 저감도여야 잘 맞을거같음, 손목 손등아픔 콘프로에어 : 잡을땐 모르겠는데 쓰다보면 손목 손등아픔 벡시 ax : 잡는건또 기가막힌데 엉덩이가 너무높은느낌? 손목 손등 아픔벤서 폴룩스 : 기가막힘 손도안아픔 근데 작음오리진 원 x : 무난함 코팅별로, 엉덩이가 낮아서 지지가 부족한느낌이런상황인데 람주 쏜 괜찮을까요????18.5 10.5 10.5       팜클로그립 사용중입니다.
","/mgallery/board/view/?id=mouse&no=654853&search_head=0&page=5
"
[💭일반],하이퍼폴링,호에에ㅔ,"
얼마에 사야 ㅍㅌㅊ임? 
","/mgallery/board/view/?id=mouse&no=654852&search_head=0&page=5
"
[💭일반],잠자리랑 xe무 쉘 비슷함??,ㅇㅇ,"
ㅈㄱㄴ 
","/mgallery/board/view/?id=mouse&no=654851&search_head=0&page=5
"
[💭일반],데브삼 클릭압 지슈라보다 높냐?,ㅇㅇ,"
롤 프로들이 안쓰는 이유가 있는거냐 
","/mgallery/board/view/?id=mouse&no=654849&search_head=0&page=5
"
[💭일반],선생님들 3언더 서브마우스 추천 제발 부탁드립니다,챙겨,"
3언더 마갤 존엄 마우스가 뭔가요 ㅠㅠ
","/mgallery/board/view/?id=mouse&no=654848&search_head=0&page=5
"
[💭일반],흑우됬다,ㅇㅇ,"
갓카오페이 결제로 2천원 더 할인
","/mgallery/board/view/?id=mouse&no=654847&search_head=0&page=5
"
[💭일반],쒸빠거 마갤 하면 안댐 ㅇㅇ,ㅇㅇ,"
얼마전에 비대칭 싼거 일부러 사가지고 써봤거든?그래서 비대칭은 절대 안맞는다고 스스로 다짐했음근데 쏜 리뷰보니까 바로 존나꼴림 ㅋㅋㅋㅋ'겜이 잘 안돼도 편안한 마우스 하나 있으면 이?득 아닌가 이런 생각들면서'후우... 너희는 나같이 되지마라... 
","/mgallery/board/view/?id=mouse&no=654846&search_head=0&page=5
"
[💭일반],16 10 10 팜클로 조무선어떰?,matsuda,"
맛있을거같은데   - dc official App
","/mgallery/board/view/?id=mouse&no=654845&search_head=0&page=5
"
[💭일반],무선마우스 처음써보는데 뉴비질문좀.. (페브삼),ㅇㅇ,"
페브삼을 샀어구성품은1. 마우스 2. 유선c케이블 3. 뭔가 첨보는 조그마한 고체(한쪽엔 usb포트 한쪽엔 c케이블포트 있는거 <- 이거 대체뭔지 모르겟음 /4. 마지막으로 2.4라고 써있는 개 조그마한 동글? 같은 usb이렇게 있는데, 이상태에서 뭘 어디다 본체에 연결해야해서 써야하는거야 ?그리고 충전법은 그냥 유선케이블 마우스머리에잇는 c케이블포트에 꼽은담에 usb포트 충전기로 하면되는거야 ..?
","/mgallery/board/view/?id=mouse&no=654844&search_head=0&page=5
"
[💭일반],근데 잠자리가 지슈라쉘임..?,ㅇㅇ,"
가운데 너무 파여있지않나
","/mgallery/board/view/?id=mouse&no=654843&search_head=0&page=5
"
[💭일반],쏜 배터리 얼마나 감?,ㅇㅇ,"
람주 종특이 배터리 조루아닌가
","/mgallery/board/view/?id=mouse&no=654842&search_head=0&page=5
"
[💭일반],컴서인 왜 블랙위도우 v475 db 안올리냐,버브리,"
원래 오래걸림? 
","/mgallery/board/view/?id=mouse&no=654840&search_head=0&page=5
"
[💭일반],콩슈라 가끔  스킵 뜨는거 같은데 나만그럼?,op1goat,"
겜할 땐 안그러는데걍 마우스 힘 아예 안주고 천천히 이동시스킵 뜨더라최근 피트 바꿔서  피트 두께가 두꺼워져서lod 낮음이라 그런가? 해서 중간으로 바꿨는디도그러더라 나만 그럼?아 몰론 겜은 잘됌
","/mgallery/board/view/?id=mouse&no=654839&search_head=0&page=6
"
[💭일반],람미니 4k 지원제품이긴한데 4k동글은 따로 사야하는거야?,ㅇㅇ,"
중고로삿거든 동글은 애초에 없다고하셧긴했는데 이건 원래 따로 사야하는거지? 궁금해서 
","/mgallery/board/view/?id=mouse&no=654838&search_head=0&page=6
"
[💭일반],퀵헤비 어제 할인하던데,ㅎㅇ,"
오늘 끝낫노... 2.9무배 하던데  ㅜㅜ 열개밖에 못샀다... 1일 10개라길래... ㅜㅜ- dc official App
","/mgallery/board/view/?id=mouse&no=654837&search_head=0&page=6
"
[💭일반],근데 어차피 4k리시버 쓸꺼면 유선 쓰는게 낫지 않냐,챙겨,"
리시버나 선이나 둘 다 책상 위에서 벌렁거리는데굳이 무선 가는 이유 있음?충전도 귀찮고 좆같을 거 같은데
","/mgallery/board/view/?id=mouse&no=654836&search_head=0&page=6
"
[💭일반],dpi 질문,ㅇㅇ,"
같은감돈데 dpi 다르면 체감 가능?
","/mgallery/board/view/?id=mouse&no=654835&search_head=0&page=6
"
[💭일반],맥스틸 g10 2개 한 번에 고장남,챙겨,"
하나는 2년 하나는 1년 반 정도 썼는데이거 씨발 소프트웨어로 장난치는 거 아닐까?좆같네
","/mgallery/board/view/?id=mouse&no=654834&search_head=0&page=6
"
[💭일반],님들 페브삼 기본구성품에 유선케이블 미포함임?,ㅇㅇ,"
걍 마우스랑 무슨 usb ? 그리고 그 usb가 들어가는(아마 충전하는거같음) 거만 구성품에잇음원래 유선은 미포함 ?
","/mgallery/board/view/?id=mouse&no=654833&search_head=0&page=6
"
[💭일반],니코 지슈라2 쓰네,ㅇㅇ,"
아 먹어봐야 하나
","/mgallery/board/view/?id=mouse&no=654832&search_head=0&page=6
"
[💭일반],이거 써본사람?,ㅇㅇ,"
히엔 
","/mgallery/board/view/?id=mouse&no=654831&search_head=0&page=6
"
[💭일반],조위랑 벡시 코팅 비슷함?,ㅇㅇ,"
조위 코팅때문에 유기했는데 
","/mgallery/board/view/?id=mouse&no=654830&search_head=0&page=6
"
[💭일반],지슈라? ,ㅇㅇ,"
703오래 써서 x2v2미니로 갈아탔는데 이건 또 너무 작은거같아서 애매한데 17.5 10 10 정도인데 지슈라 괜찮을까?  - dc official App
","/mgallery/board/view/?id=mouse&no=654829&search_head=0&page=6
"
[💭일반],잠자리 설정 공유합니다..,원스텝,"
발로란트 에피1 - 7 레디언트 Cs2 프리미어 16000Lod 1mm ,sleeptime 2m, debounce 4msMotionsync On , Performance Mode on 4000hz( 컴 사양에 따라 맞춰쓰세요 개인적으론 2000hz추천)필요하신분이 있을진 모르겠지만 올려봅니다... 욕하지말아주세요.......- dc official App
","/mgallery/board/view/?id=mouse&no=654828&search_head=0&page=6
"
[💭일반],비누 z2는 생긴게,ㅇㅇ,"
우흥프로??? 그 ogm pro같이 생겼네 쉘이
","/mgallery/board/view/?id=mouse&no=654827&search_head=0&page=6
"
[💭일반],vaxee pa 씹덕 에디션 룩딸 후기,ㅇㅇ,"
성능은 그냥 vaxee pa 겠지아직 안 써봤는데 그냥 적당히 밸슬이겠지 해라~나는 딴 거 모르겠고 무조건 이뻐야 함잠자리랑 조합? 미묘함지프로, 지슈라? 미묘함비누? 흠... 좀 애매함람미니? 이거 분홍색이었으면 괜찮았음하지만 지프로 씹덕 스킨이라면?GOAT
","/mgallery/board/view/?id=mouse&no=654826&search_head=0&page=6
"
[💭일반],가끔가다 이어폰 잭 인식 되는데 안들리는 애들 봐라,ㅇㅇ,"
리얼텍에 이런식으로 돼있을건데, 커넥터 설정 위에꺼 켜주면 들린다.  왜 이런진 모름.
","/mgallery/board/view/?id=mouse&no=654825&search_head=0&page=6
"
[💭일반],대구 칠성점 일렉트로마트 가봤는데,ㅇㅇ,"
체험할수있는 갯수가 2갠가3개밖에 안되네;; 데브삼이나 지슈라2 보러갔는데 팩에포장만되어있음 어디가야하냐 대구는..  월배아니면 성서? 
","/mgallery/board/view/?id=mouse&no=654823&search_head=0&page=6
"
[💭일반],로지텍은 아직도 서비스센터 조선족쓰냐?,ㅇㅇ,"
전화할때마다 웅얼웅얼 쳐거려서 못알아듣겠음여태 3번정도 이랬던거같은데 다 다른사람임
","/mgallery/board/view/?id=mouse&no=654822&search_head=0&page=6
"
[💭일반],마우스갤 분위기 많이 바꼈네,ㅇㅇ,"
념글 4페이지정도 보고있는데뭔 마우스가지고 갈드컵을 열고있어 
","/mgallery/board/view/?id=mouse&no=654821&search_head=0&page=6
"
[💭일반],님들 지슈라는 살짝 큰거같은데 더 작은 마우스중에서는 뭐가 ㄱㅊ아요?.,ㅇㅇ,"
손길이 18.5정도 되는데 지슈라는 손안에 안차고 살짝 큰 느낌이라더 작은 마우스 사용하고싶은데 지슈라보다 작고 ㄱㅊ은제품 뭐가있나요??
","/mgallery/board/view/?id=mouse&no=654820&search_head=0&page=6
"
[💭일반],평택항 정신나가걸가태,풀뜯는레피,"
대체언제줘  - dc official App
","/mgallery/board/view/?id=mouse&no=654818&search_head=0&page=6
"
[💭일반],여긴 지슈라 데브삼 갤임?,ㅇㅇ,"
진짜 마알못 갤이였네
","/mgallery/board/view/?id=mouse&no=654817&search_head=0&page=6
"
[💭일반],오랜만에 게이밍 키보드 샀는데 망함,원심분리기,"
요즘 하는 게임중에 입력이 좀 민감한게 있어서게이밍 키보드 하나 사봄자석축은 딱히 필요없어서 패스하고 그냥 무난한거 삼그리고 놀고 있던 반투명 레닼라 끼고 rgb 색깔 넣을 생각에 싱글벙글 했는데씨발 저 무늬 뭐누..그냥 어제 배송 받은 제네시스 바로 조립 들어간다이검 심심할때 가끔 써야겠음
","/mgallery/board/view/?id=mouse&no=654816&search_head=0&page=6
"
[💭일반],하티플4k dpi 1600으로 써야 좋음?,ㅇㅇ,"
어디서 들었던거같아서
","/mgallery/board/view/?id=mouse&no=654815&search_head=0&page=6
"
[💭일반],헤이스트2 피트 엄청 미끄럽네,ㅇㅇ,"
도저히 적응 못 하겠어서 dpi 400 내렸다
","/mgallery/board/view/?id=mouse&no=654814&search_head=0&page=6
"
[💭일반],아 시발 사슴 채터링 당첨이네ㅋㅋ,뽀옵,"
처음에 노브 불량이라 문의한거 걍 어차피 노브 안쓰는거 반값 환불받고 땡쳤는데오늘 채터링 입갤해버림 아ㅋㅋ
","/mgallery/board/view/?id=mouse&no=654813&search_head=0&page=6
"
[💭일반],잠자리 제일싼곳이 어디임???,ㅇㅇ,"
특가 지나갔나? moba 사고싶은디 
","/mgallery/board/view/?id=mouse&no=654812&search_head=0&page=6
"
[💭일반],중저가 주변기기 소모품류는 짱깨가 미래다,ㅇㅇ,"
ㄹㅇ ㅋㅋㅋㅋ컴은 대만이고 ㅇㅈ?빨리 잠자리 와라 후우 기다리기 힘드노
","/mgallery/board/view/?id=mouse&no=654811&search_head=0&page=6
"
[💭일반],게임센스 레이더랑 비슷한패드 추천점,ㅇㅇ,"
이거 좋은데 2주쓰니가 보풀 너무올라와서 족같음,,비슷한데 보풀없는거 추천해주라
","/mgallery/board/view/?id=mouse&no=654810&search_head=0&page=6
"
[💭일반],ㅌㅁ 지슈라 1 특가 133100원,ㅇㅇ,"
빨간색 재고 생각보다 없길래 탓음 나는 
","/mgallery/board/view/?id=mouse&no=654809&search_head=0&page=6
"
[💭일반],잠자리 울트라에서 화웨이칩이라는데,ㅇㅇ,"
거기서 빔을 발사해서 개인정보가 나와서 가지고 간다는게 트루?
","/mgallery/board/view/?id=mouse&no=654808&search_head=0&page=6
"
[💭일반],우팅 내일온다,ㅇㅇ,"
커스텀 딱 대
","/mgallery/board/view/?id=mouse&no=654806&search_head=0&page=6
"
[💭일반],102 마우스 완전 편하면 지슈라가 맞지? 형아들?,ㅇㅇ,"
페프로3 이랑 지슈라2 너무 고민대
","/mgallery/board/view/?id=mouse&no=654804&search_head=0&page=6
"
[💭일반],선생님들 장패드 추천 가능하신가여,챙겨,"
마갤 종결 장패드 추천 부탁드립니다 ㅠㅠ루트슈터, 레데리, 발더스게이트 같은 겜 합니당
","/mgallery/board/view/?id=mouse&no=654803&search_head=0&page=6
"
[💭일반],펄사x2v2삿다!!! 근데,바보,"
 얘문제점이머잇다던데 머임??
","/mgallery/board/view/?id=mouse&no=654801&search_head=0&page=6
"
[💭일반],한 마우스 쓸때마다 키보드가 먹통이 되는데 왜그런거임?,ㅇㅇ,"
타자가 일단 안쳐지고 윈도우 설정창만 ㅈㄴ 열림 다른 마우스 쓰면 바로 해결됨 마우스 정품임 
","/mgallery/board/view/?id=mouse&no=654800&search_head=0&page=6
"
[💭일반],잠자리 moba랑 4k 정발동글이랑 호환안댐?,ㅇㅇ,"
마우스 왼쪽 오른쪽 누르고있으면 창뜬다고 나오는데아무것도 안되네혹시 연결법 아는사람 있나
","/mgallery/board/view/?id=mouse&no=654799&search_head=0&page=6
"
[💭일반],오로치 있는데 비누 사야되나,ㅇㅇ,"
결제 직전까지 갔다가 포기만 몇번했네오로치 있는데 비누를 살까오로치도 잘 안쓰는데
","/mgallery/board/view/?id=mouse&no=654798&search_head=0&page=6
"
[💭일반],800x400 정도되는 장패드 추천좀 해주세요,ㅇㅇ,"
책상이 작아서 가로 800은 필히 지켜야함...용도는 fps 롤 여러가지 다하고 뻑뻑하지않고 부드러웠으면 좋겠습니다.아무 장패드나 샀더니 고무냄새가 한달넘게 안빠져서 머리가 너무 아프네요...
","/mgallery/board/view/?id=mouse&no=654797&search_head=0&page=6
"
[💭일반],짱깨의 장점이 뭔지알아?,ㅇㅇ,"
2 이미지 순서 ON바로 브랜드 감성을 부셔서 아예 업계에 대해 흥미를 잃어버리게 만드는거임.마우스 카피제품이 꼴랑 4~5만원에 물량 쏟아지는데이쯤되면 '대체 마우스는 왜케 거품가가 높은거지?'하는 사유를 하게 만드는거야3 이미지 순서 ON물론 마우스야 손으로 잡는거다보니 사실상 재질,코팅 그리고 사후as의 차이가 그나마 비싼 마우스 사는 정당성을 부여하긴하는데고가의 시계시장은 아예 짱깨가 부셔놨다고 봐도 무방함.이를테면 롤렉스는 아예 짭이 더 품질좋고 시계장인도 감정이 불가할정도로 정교하고 퀄리티높음.근데 가격은 10분의1수준임.ㅋㅋ이쯤되면 롤렉스를 찐으로 사야될 이유가 없어지는거지.짭이 퀄리티 더좋고 찐과 구분도 불가능할정돈데 가격은 10분의1수준이면 그게 원래 가격인거현실이 이러면 사람들이 정신 차릴때가 됐다고 봄. 굳이 명품(?)이라는 그 사치에 큰돈 쓸필요가 무엇일까 철학적인 사유를 함 해봐야됨.아래 두 기사 참조하고 씀.'왜 가난한 사람도 아이폰을 쓸까?'https://n.news.naver.com/mnews/article/009/0004219772?sid=001 [Case Study] 왜 가난한 사람도 아이폰을 사는가`소속감`이라는 사회적 만족을 겨냥 삼성보다 약 5배 높은 이익의 비결 A씨는 가난하다. 홀어머니와 함께 살고, 최저임금을 받는 직장에 아침 9시부터 저녁 6시까지 다닌다. 밤에는 대리기사 아르바이트. 결혼도 하지n.news.naver.com'아이폰 타령하는 20대 요금연체 제일 많아'https://n.news.naver.com/mnews/article/016/0002205150 “삼성 쓰면 왕따?” 비싼 아이폰 타령만 하더니… 20대 요금 연체 속출“아이폰 사려고, 비싼 요금제에 가입 결국 탈났다?” 휴대전화요금을 연체하거나 미납한 사람 상당수가 20대인 것으로 나타났다. 요금을 연체할 경우 신용점수 하락 등으로 이어지면서 신용불량자가 될 수도 있다. 업계에선n.news.naver.com
","/mgallery/board/view/?id=mouse&no=654796&search_head=0&page=6
"
[💭일반],오늘도 ㅇㅇㅋㅅ는 1승을 챙기는구나,0.0,"
무조건 새제품 교환 1승 꺼억근데 잠자리 정발가는 ^^ 
","/mgallery/board/view/?id=mouse&no=654795&search_head=0&page=6
"
[💭일반],지슈라 LOD값 못바꿈?,ㅇㅇ,"
레이저 견이라서 잘모름
","/mgallery/board/view/?id=mouse&no=654794&search_head=0&page=6
"
[💭일반],지슈라보다 클릭압 낮은 마우스,ㅇㅇ,"
뭐있음?손가락존나아프네 G102로 돌아가야하나 G304 함 써봐야하나레이저는 ㄴㄴ
","/mgallery/board/view/?id=mouse&no=654793&search_head=0&page=6
"
[💭일반],x2v2이거 왜냈냐?,ㅇㅇ,"
프리트래블도 못잡고v2는 왜붙임씨발ㅋㅋ
","/mgallery/board/view/?id=mouse&no=654791&search_head=0&page=6
"
[💭일반],데브삼 그립테이프,ㅇㅇ,"
데스에더v3 프로 사면 포함되어잇는 그립테이프 이거만 따로 구매가능한가요?찾아봐도 파는곳이 없네요 v2모델은 파는거같은데 흠그립테이프 때문에 페브삼 안사고 데브삼 기다리는중 ㅠㅠ따로 파는거 찾으면 페브삼에 그립테이프 붙일거에요
","/mgallery/board/view/?id=mouse&no=654790&search_head=0&page=6
"
[💭일반],손크면 데브삼이 맞는거같다,ㅇㅇ,"
1 이미지 순서 ON2 이미지 순서 ON3 이미지 순서 ON4 이미지 순서 ON잡자마자 느낌왔음 
","/mgallery/board/view/?id=mouse&no=654789&search_head=0&page=6
"
[💭일반],중고로 마우스 새로 삿다,ㅇㅇ,"
4년 쓴 지무선 빠때리가 많이 짧아져서 중고나라에서 데스에서 v3 pro 적당한거 삿음빠때리 교환해보고 싶은데 분해하다가 아예 조질까봐 걱정되서 새 데스에더나 경험해보자 싶어서 삿다
","/mgallery/board/view/?id=mouse&no=654788&search_head=0&page=6
"
[💭일반],지무선 아직 현역인가,ㅇㅇ,"
지슈라보다 지무선이 좋은거 같은데 오래돼서 새로 사려는데 지금 사기 좀 그런가클릭압은 어떰 요즘 나오는 지무선은 지슈라랑 똑같다는 말이 있던데 맞음? 
","/mgallery/board/view/?id=mouse&no=654787&search_head=0&page=6
"
[💭일반],조위 마우스 lod 질문점,matsuda,"
기본값도 낮은편임? 아니먄 그냥 낮음으로 쓰는게 조음?  - dc official App
","/mgallery/board/view/?id=mouse&no=654784&search_head=0&page=6
"
[💭일반],쿠거 에어블레이더 쓸만해짐,ㅇㅇ,"
예전에 일렉트로마트에서 쥐어보고 집와서 바로 주문했었다문제는 클릭압 겁나높음 쫌만겜해도 손가락관절 아파져서 처박아둔지 2년쯤 됨근데 갤보니까 에어블레이더 토너먼트? 후속 나왔고 클릭압 나아졌다길래 봤는데 사긴 돈아깝더라쉘비슷한 다른마우스 찾아보다가 클릭압이나 낮추는방법 있나 해서 보니깐 안에 스프링 넣어놓은 구조라더라고바로 분해해서 스프링 빼버리니까 클릭압 낮아졌고 그상태로 겜 두시간 했는데 손가락 안아픔무거운거만 빼면 102가 손에 맞았는데 가벼운 유사102 생겼으니까 이제 마우스로 고민안할듯근데 돌아가서 다시사라고하면 안삼..
","/mgallery/board/view/?id=mouse&no=654782&search_head=0&page=6
"
[💭일반],레이좆 하이퍼동글 네이버최저가로 검색하면 ㅈㅁㅋ 40500에팜,ㅇㅇ,"
똑같은 공식스토어임 돈 더들여서 45000에 사는 호구되지말자
","/mgallery/board/view/?id=mouse&no=654781&search_head=0&page=6
"
[💭일반],선생님들 아수스터프 유선 괜찮나요? ㅠㅠ,챙겨,"
현재 헤이스트2 주력으로 쓰는데할인 끝나서 7만원이나 하네요 ㅠ_ㅠ4.5에 샀었던지라 7만이나 주고 또 사고 싶진 않아서 좀 가벼운 마우스 찾아보는데아수스 터프가 저렴한 가격에서 그나마 좀 가볍네요.반응속도나 사용감 괜찮을까요?유선 선호해서 유선 마우스 구매하려 합니다 ㅠㅠ
","/mgallery/board/view/?id=mouse&no=654780&search_head=0&page=7
"
[💭일반],람주 쏜 vs xe무,ㅇㅇ,"
팜클로 17.8 9.7 9.4손에 꽉 차면 좋겠는데 너네 같으면 머삼? 
","/mgallery/board/view/?id=mouse&no=654779&search_head=0&page=7
"
[💭일반],마패 졸업 개좋다,샴블즈,"
배그 서든 옵치 리드샷 스무스하고 블킹 딱딱 되고 ㅋㅋㅋㅋㅋㅋg102 지슈라인데 속궁합 찰떡임ㅋㅋㅋㅋㅋ 아 시발 사랑해 9900원 졸업 ㅅㅅ앞으로 이거만 살듯 
","/mgallery/board/view/?id=mouse&no=654778&search_head=0&page=7
"
[💭일반],그립법 사진찍어두는거 효과좋네영,맹공,"
시험공부하다 오랜만에 지슈라잡아서 또 먼가 어색하고 그랫는대 사진 여러각도로 찍어놓은거 보고 그대로 수정하니까 다시 딱잡히고 잘맞아 손가락 하나하나 위치세팅 그대로해야 딱맞더라궁 
","/mgallery/board/view/?id=mouse&no=654777&search_head=0&page=7
"
[💭일반],아컨플하고 잘 맞는 마우스 있음?,ㅇㅇ,"
추천좀
","/mgallery/board/view/?id=mouse&no=654776&search_head=0&page=7
"
[💭일반],인생셋 다 맞췄는데 마패는 싼거쓰거든 센큐 가성비패드?,ㅇㅇ,"
패드차이많음?
","/mgallery/board/view/?id=mouse&no=654775&search_head=0&page=7
"
